leading_edge_gene	n_pathways	pathways
AMT	1	REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION
ANAPC13	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
ANGPT1	1	HALLMARK_ADIPOGENESIS
ANKLE2	1	REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE
ANKRD28	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
ANO6	1	REACTOME_INNATE_IMMUNE_SYSTEM
AOC3	1	HALLMARK_FATTY_ACID_METABOLISM
AP1M1	1	REACTOME_INFECTIOUS_DISEASE
APAF1	1	KEGG_PARKINSONS_DISEASE
APBA2	1	WP_IL18_SIGNALING_PATHWAY
APBB1	1	HALLMARK_ALLOGRAFT_REJECTION
APOB	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
APOBEC3A	1	REACTOME_METABOLISM_OF_RNA
AQP7	1	HALLMARK_FATTY_ACID_METABOLISM
AQP9	1	HALLMARK_INFLAMMATORY_RESPONSE
AR	1	HALLMARK_ESTROGEN_RESPONSE_EARLY
AREG	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
ARF4	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
ARF5	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
ARFGAP3	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
ARHGAP45	1	REACTOME_INNATE_IMMUNE_SYSTEM
ARHGAP9	1	REACTOME_INNATE_IMMUNE_SYSTEM
ARIH2	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
ARL2	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
ARL8A	1	REACTOME_INNATE_IMMUNE_SYSTEM
ARMC8	1	REACTOME_INNATE_IMMUNE_SYSTEM
ARPC4	1	REACTOME_INFECTIOUS_DISEASE
ARTN	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
ASL	1	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
ASPA	1	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
ATAD2	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
ATF2	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
ATG4A	1	HALLMARK_HEME_METABOLISM
ATM	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
ATP1A2	1	REACTOME_INFECTIOUS_DISEASE
ATP1A4	1	REACTOME_INFECTIOUS_DISEASE
ATP1B3	1	REACTOME_INFECTIOUS_DISEASE
ATP6AP2	1	WP_OXIDATIVE_PHOSPHORYLATION
ATXN3	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
AVEN	1	REACTOME_PROGRAMMED_CELL_DEATH
AZIN1	1	REACTOME_METABOLISM_OF_POLYAMINES
AZIN2	1	REACTOME_METABOLISM_OF_POLYAMINES
B3GNT5	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
B4GALT2	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
B4GALT3	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
B4GALT4	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
B4GALT6	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
B4GAT1	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
BAG5	1	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
BAMBI	1	PID_TGFBR_PATHWAY
BARD1	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
BCL2A1	1	HALLMARK_TNFA_SIGNALING_VIA_NFKB
BDNF	1	KEGG_HUNTINGTONS_DISEASE
BGLAP	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
BID	1	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
BLMH	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
BLVRA	1	HALLMARK_HEME_METABOLISM
BNIP3L	1	HALLMARK_HEME_METABOLISM
BOLA2	1	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
BOP1	1	REACTOME_METABOLISM_OF_RNA
BPHL	1	HALLMARK_FATTY_ACID_METABOLISM
BRI3	1	REACTOME_INNATE_IMMUNE_SYSTEM
BRMS1	1	REACTOME_INFECTIOUS_DISEASE
BTC	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
BTLA	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
BTN2A1	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
BUD23	1	REACTOME_METABOLISM_OF_RNA
BUD31	1	REACTOME_METABOLISM_OF_RNA
BYSL	1	REACTOME_METABOLISM_OF_RNA
C15orf39	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
C3	1	HALLMARK_ADIPOGENESIS
C5AR2	1	REACTOME_INNATE_IMMUNE_SYSTEM
C6orf120	1	REACTOME_INNATE_IMMUNE_SYSTEM
CA4	1	HALLMARK_FATTY_ACID_METABOLISM
CABLES1	1	REACTOME_HEMOSTASIS
CABLES2	1	REACTOME_HEMOSTASIS
CAMKMT	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
CANT1	1	REACTOME_INNATE_IMMUNE_SYSTEM
CAPN1	1	REACTOME_INNATE_IMMUNE_SYSTEM
CARM1	1	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
CASP2	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
CAST	1	HALLMARK_HEME_METABOLISM
CASTOR2	1	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
CBR3	1	HALLMARK_FATTY_ACID_METABOLISM
CBS	1	WP_AMINO_ACID_METABOLISM
CBX3	1	HALLMARK_MYC_TARGETS_V1
CC2D1B	1	REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE
CCDC124	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
CCDC58	1	HALLMARK_FATTY_ACID_METABOLISM
CCN1	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
CCNA2	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
CCND1	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
CCNG1	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
CCT2	1	HALLMARK_MYC_TARGETS_V1
CCT3	1	HALLMARK_MYC_TARGETS_V1
CCT5	1	HALLMARK_MYC_TARGETS_V1
CCT6A	1	HALLMARK_MTORC1_SIGNALING
CD101	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
CD22	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
CD28	1	BIOCARTA_ASBCELL_PATHWAY
CD2BP2	1	REACTOME_METABOLISM_OF_RNA
CD300C	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
CD300LF	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
CD3E	1	PID_CD8_TCR_DOWNSTREAM_PATHWAY
CD3G	1	PID_CD8_TCR_DOWNSTREAM_PATHWAY
CD7	1	HALLMARK_ALLOGRAFT_REJECTION
CD80	1	BIOCARTA_ASBCELL_PATHWAY
CD99L2	1	REACTOME_HEMOSTASIS
CDC16	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
CDC23	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
CDC37L1	1	REACTOME_HEMOSTASIS
CDC42EP2	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
CDC42EP3	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
CDC42EP5	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
CDC5L	1	REACTOME_METABOLISM_OF_RNA
CDK5R1	1	WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY
CDK7	1	REACTOME_METABOLISM_OF_RNA
CDK9	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
CDKN1A	1	HALLMARK_PI3K_AKT_MTOR_SIGNALING
CDKN1B	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
CDKN2C	1	HALLMARK_ADIPOGENESIS
CEL	1	HALLMARK_FATTY_ACID_METABOLISM
CENPB	1	WP_IL18_SIGNALING_PATHWAY
CENPN	1	REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE
CENPP	1	REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE
CHCHD10	1	HALLMARK_ADIPOGENESIS
CHD4	1	REACTOME_INFECTIOUS_DISEASE
CHMP1A	1	REACTOME_INFECTIOUS_DISEASE
CHMP5	1	REACTOME_INFECTIOUS_DISEASE
CHST10	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
CHST2	1	HALLMARK_INFLAMMATORY_RESPONSE
CITED2	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
CLEC4A	1	REACTOME_INNATE_IMMUNE_SYSTEM
CLEC4E	1	REACTOME_INNATE_IMMUNE_SYSTEM
CLEC7A	1	REACTOME_INNATE_IMMUNE_SYSTEM
CLIP1	1	REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE
CLTB	1	REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING
CNBP	1	HALLMARK_MYC_TARGETS_V1
CNOT11	1	REACTOME_METABOLISM_OF_RNA
CNOT6	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
CNOT6L	1	REACTOME_METABOLISM_OF_RNA
CNOT8	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
CNOT9	1	REACTOME_METABOLISM_OF_RNA
COL15A1	1	HALLMARK_ADIPOGENESIS
COMMD5	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
COPE	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
COPG2	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
COPS3	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
COPS4	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
COPS6	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
COPZ2	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
COQ10A	1	REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT
COTL1	1	REACTOME_INNATE_IMMUNE_SYSTEM
COX10	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION
COX19	1	REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT
CPOX	1	HALLMARK_FATTY_ACID_METABOLISM
CPPED1	1	REACTOME_INNATE_IMMUNE_SYSTEM
CPSF6	1	REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
CPT2	1	HALLMARK_FATTY_ACID_METABOLISM
CREB3L2	1	KEGG_HUNTINGTONS_DISEASE
CRLF1	1	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
CRYAB	1	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
CSNK1A1	1	PID_NFAT_3PATHWAY
CSNK1D	1	REACTOME_METABOLISM_OF_RNA
CSNK1G2	1	REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
CSNK2A1	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
CSTF3	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
CTBP1	1	REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
CTDP1	1	REACTOME_INFECTIOUS_DISEASE
CTNNBL1	1	REACTOME_METABOLISM_OF_RNA
CTPS1	1	HALLMARK_MYC_TARGETS_V1
CTSF	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
CTSL	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
CTSW	1	REACTOME_HEMOSTASIS
CUBN	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
CUL1	1	HALLMARK_MYC_TARGETS_V1
CUL3	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
CUL7	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
CWC22	1	REACTOME_METABOLISM_OF_RNA
CWC25	1	REACTOME_METABOLISM_OF_RNA
CYB5R3	1	REACTOME_INNATE_IMMUNE_SYSTEM
CYP2C8	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
CYP4B1	1	HALLMARK_ADIPOGENESIS
CYSTM1	1	REACTOME_INNATE_IMMUNE_SYSTEM
DAB2IP	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
DAPK3	1	REACTOME_PROGRAMMED_CELL_DEATH
DBI	1	REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION
DCAF4	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
DCPS	1	REACTOME_METABOLISM_OF_RNA
DCUN1D3	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
DDA1	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
DDIT4	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
DDX20	1	REACTOME_METABOLISM_OF_RNA
DDX23	1	REACTOME_METABOLISM_OF_RNA
DDX42	1	REACTOME_METABOLISM_OF_RNA
DDX49	1	REACTOME_METABOLISM_OF_RNA
DEDD2	1	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
DES	1	WP_IL18_SIGNALING_PATHWAY
DGAT1	1	REACTOME_INNATE_IMMUNE_SYSTEM
DGKD	1	REACTOME_HEMOSTASIS
DGKG	1	REACTOME_HEMOSTASIS
DHCR24	1	HALLMARK_MTORC1_SIGNALING
DHFR	1	HALLMARK_MTORC1_SIGNALING
DHTKD1	1	REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION
DHX16	1	REACTOME_METABOLISM_OF_RNA
DHX37	1	REACTOME_METABOLISM_OF_RNA
DHX38	1	REACTOME_METABOLISM_OF_RNA
DIAPH1	1	REACTOME_INNATE_IMMUNE_SYSTEM
DLG1	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
DLG2	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
DMAC2	1	WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM
DNAJA2	1	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
DNAJB6	1	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
DNAJC5	1	REACTOME_INNATE_IMMUNE_SYSTEM
DNAJC8	1	REACTOME_METABOLISM_OF_RNA
DNASE1L1	1	REACTOME_INNATE_IMMUNE_SYSTEM
DNER	1	REACTOME_SIGNALING_BY_NOTCH
DOCK5	1	REACTOME_HEMOSTASIS
DOK3	1	REACTOME_INNATE_IMMUNE_SYSTEM
DOK5	1	WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY
DOLK	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
DPH2	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
DPH3	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
DPP7	1	REACTOME_INNATE_IMMUNE_SYSTEM
DRAM2	1	HALLMARK_ADIPOGENESIS
DUSP10	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
DYNLT1	1	REACTOME_INNATE_IMMUNE_SYSTEM
DYNLT3	1	HALLMARK_ESTROGEN_RESPONSE_EARLY
EBNA1BP2	1	REACTOME_METABOLISM_OF_RNA
EBP	1	HALLMARK_MTORC1_SIGNALING
ECI2	1	HALLMARK_FATTY_ACID_METABOLISM
EDC3	1	REACTOME_METABOLISM_OF_RNA
EED	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
EEF1B2	1	HALLMARK_MYC_TARGETS_V1
EEF2KMT	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
EFTUD2	1	REACTOME_METABOLISM_OF_RNA
EGF	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
EIF3A	1	HALLMARK_ALLOGRAFT_REJECTION
EIF3B	1	HALLMARK_MYC_TARGETS_V1
EIF3F	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
EIF4H	1	HALLMARK_MYC_TARGETS_V1
ELAC2	1	REACTOME_METABOLISM_OF_RNA
ELF1	1	HALLMARK_ESTROGEN_RESPONSE_EARLY
ELF4	1	HALLMARK_ALLOGRAFT_REJECTION
ELL	1	REACTOME_INFECTIOUS_DISEASE
ELMOD3	1	HALLMARK_ADIPOGENESIS
ENAH	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
ENO3	1	HALLMARK_FATTY_ACID_METABOLISM
ENPP3	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
EP300	1	KEGG_HUNTINGTONS_DISEASE
EPB42	1	HALLMARK_HEME_METABOLISM
EPC1	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
EPHX1	1	HALLMARK_FATTY_ACID_METABOLISM
ERAP2	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
ERH	1	HALLMARK_MYC_TARGETS_V1
ESR1	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
FAF2	1	REACTOME_INNATE_IMMUNE_SYSTEM
FBXL8	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
FCMR	1	HALLMARK_ESTROGEN_RESPONSE_EARLY
FCN1	1	REACTOME_INNATE_IMMUNE_SYSTEM
FERMT3	1	REACTOME_HEMOSTASIS
FFAR2	1	HALLMARK_INFLAMMATORY_RESPONSE
FGF2	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
FGF9	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
FHOD1	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
FKBP2	1	HALLMARK_MTORC1_SIGNALING
FKBP8	1	PID_NFAT_3PATHWAY
FKBPL	1	REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT
FLII	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
FMO1	1	HALLMARK_FATTY_ACID_METABOLISM
FNIP2	1	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
FOLR2	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
FOXRED1	1	WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM
FPR2	1	REACTOME_INNATE_IMMUNE_SYSTEM
FSTL3	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
FTCD	1	WP_AMINO_ACID_METABOLISM
FTSJ1	1	REACTOME_METABOLISM_OF_RNA
FXR1	1	REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
FXR2	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
FXYD7	1	REACTOME_INFECTIOUS_DISEASE
FYTTD1	1	REACTOME_METABOLISM_OF_RNA
FZD4	1	HALLMARK_ADIPOGENESIS
G0S2	1	HALLMARK_TNFA_SIGNALING_VIA_NFKB
GABARAPL1	1	HALLMARK_IL2_STAT5_SIGNALING
GALNT10	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
GALNT16	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
GAR1	1	REACTOME_METABOLISM_OF_RNA
GBE1	1	HALLMARK_MTORC1_SIGNALING
GBP5	1	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
GCA	1	REACTOME_INNATE_IMMUNE_SYSTEM
GCDH	1	HALLMARK_FATTY_ACID_METABOLISM
GCFC2	1	REACTOME_METABOLISM_OF_RNA
GCNT4	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
GDNF	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
GGH	1	REACTOME_INNATE_IMMUNE_SYSTEM
GIPC1	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
GJB2	1	REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE
GLA	1	HALLMARK_MTORC1_SIGNALING
GLO1	1	HALLMARK_MYC_TARGETS_V1
GLRX	1	HALLMARK_MTORC1_SIGNALING
GNA11	1	REACTOME_HEMOSTASIS
GNA13	1	REACTOME_HEMOSTASIS
GNAQ	1	KEGG_HUNTINGTONS_DISEASE
GNAZ	1	REACTOME_INFECTIOUS_DISEASE
GNLY	1	REACTOME_INNATE_IMMUNE_SYSTEM
GNMT	1	REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION
GOT2	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION
GPC4	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
GPC6	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
GPI	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION
GPIHBP1	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
GPKOW	1	REACTOME_METABOLISM_OF_RNA
GPR176	1	REACTOME_INFECTIOUS_DISEASE
GPR37	1	WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY
GPR65	1	HALLMARK_ALLOGRAFT_REJECTION
GPS1	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
GPS2	1	REACTOME_INFECTIOUS_DISEASE
GPT	1	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
GRIP1	1	WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY
GRK4	1	KEGG_CHEMOKINE_SIGNALING_PATHWAY
GRK6	1	KEGG_CHEMOKINE_SIGNALING_PATHWAY
GTF2B	1	REACTOME_INFECTIOUS_DISEASE
GTF2E2	1	REACTOME_INFECTIOUS_DISEASE
GTF2F2	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
GTF2H3	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
GYG1	1	REACTOME_INNATE_IMMUNE_SYSTEM
H2BC5	1	REACTOME_INFECTIOUS_DISEASE
H3C6	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
H4C11	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
H4C5	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
HABP4	1	REACTOME_HEMOSTASIS
HAGH	1	HALLMARK_HEME_METABOLISM
HAP1	1	KEGG_HUNTINGTONS_DISEASE
HBA1	1	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
HBA2	1	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
HBG2	1	REACTOME_HEMOSTASIS
HDAC6	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
HIC1	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
HIP1	1	KEGG_HUNTINGTONS_DISEASE
HIRA	1	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
HK3	1	REACTOME_INNATE_IMMUNE_SYSTEM
HLA-DMA	1	KEGG_ASTHMA
HLA-DMB	1	KEGG_ASTHMA
HLA-DOB	1	KEGG_ASTHMA
HLA-DPA1	1	KEGG_ASTHMA
HLA-DQA1	1	KEGG_ASTHMA
HLA-DQA2	1	KEGG_ASTHMA
HNMT	1	WP_AMINO_ACID_METABOLISM
HNRNPA0	1	REACTOME_METABOLISM_OF_RNA
HNRNPH2	1	REACTOME_METABOLISM_OF_RNA
HOXA2	1	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS
HPS1	1	WP_IL18_SIGNALING_PATHWAY
HRH1	1	HALLMARK_INFLAMMATORY_RESPONSE
HSD17B11	1	HALLMARK_FATTY_ACID_METABOLISM
HSD17B4	1	HALLMARK_FATTY_ACID_METABOLISM
HSDL2	1	HALLMARK_FATTY_ACID_METABOLISM
HSPA9	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION
HSPD1	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
HTATIP2	1	HALLMARK_HEME_METABOLISM
HTR7	1	REACTOME_INFECTIOUS_DISEASE
HTT	1	KEGG_HUNTINGTONS_DISEASE
IDE	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
IDH3A	1	KEGG_CITRATE_CYCLE_TCA_CYCLE
IFI27	1	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
IFI6	1	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
IFITM2	1	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
IFNGR1	1	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
IGF2	1	REACTOME_HEMOSTASIS
IGF2BP3	1	REACTOME_METABOLISM_OF_RNA
IGFBP3	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
IKBKB	1	WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY
IKZF1	1	REACTOME_SIGNALING_BY_NOTCH
IL12A	1	HALLMARK_ALLOGRAFT_REJECTION
IL18R1	1	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
IL1RL2	1	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
IL1RN	1	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
IL20RB	1	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
IL31RA	1	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
IL3RA	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
IMP3	1	HALLMARK_UNFOLDED_PROTEIN_RESPONSE
IMP4	1	REACTOME_METABOLISM_OF_RNA
ING5	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
INMT	1	HALLMARK_FATTY_ACID_METABOLISM
INPP5K	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
INTS2	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
INTS3	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
INTS8	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
IPO5	1	REACTOME_INFECTIOUS_DISEASE
IQCE	1	REACTOME_SIGNALING_BY_HEDGEHOG
ISCU	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION
ISG20	1	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
ISG20L2	1	REACTOME_METABOLISM_OF_RNA
ISY1	1	REACTOME_METABOLISM_OF_RNA
ITGAE	1	HALLMARK_IL2_STAT5_SIGNALING
ITGB7	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
ITPR1	1	KEGG_HUNTINGTONS_DISEASE
ITSN1	1	HALLMARK_ADIPOGENESIS
JOSD1	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
JOSD2	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
JUN	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
