pathway	n_measured_genes	enriched_class	perc_signif_padj_0.05	ES_median	pval_median	padj_median	n_leading_edge_genes	leading_edge_genes
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	209	Cases	100	0.397855516535367	0.000519638129186909	0.0144554657405686	57	ARID2,AXIN1,CBFB,CBX4,CSNK2B,ELF1,H2AC19,H2AJ,H2AX,H2BC11,H2BC4,ITGA2B,KCTD6,LMO1,LMO2,NFE2,NR4A3,PF4,PHC2,PRKCB,PRMT6,PSMA1,PSMA5,PSMB1,PSMB2,PSMB3,PSMB4,PSMB6,PSMB7,PSMC1,PSMC3,PSMC4,PSMC5,PSMC6,PSMD11,PSMD13,PSMD14,PSMD2,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSMD9,PSME3,PTPN11,RING1,RSPO3,RYBP,SCMH1,SMARCD3,SMARCE1,SPI1,TCF3,UBA52,YAF2,ZFPM1
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE	97	Cases	100	0.477525743942431	0.00052836849014511	0.0146459799484185	31	ATF1,CHUK,DUSP3,DUSP4,IKBKG,IRAK1,MAP2K3,MAP3K7,MAP3K8,MAPK1,MAPKAPK2,MEF2A,MEF2C,MYD88,NFKB1,NFKBIB,NKIRAS2,NOD2,PELI3,PPP2CA,PPP2CB,PPP2R5D,RELA,RIPK2,S100A8,S100A9,SFTPD,TLR2,TNIP2,UBA52,UBE2N
BIOCARTA_NFKB_PATHWAY	20	Cases	100	0.716804125905405	0.000534860127590857	0.0147895350115223	12	CHUK,FADD,IKBKG,IL1R1,MAP3K14,MAP3K7,MYD88,NFKB1,RELA,TNFAIP3,TNFRSF1A,TNFRSF1B
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	111	Cases	100	0.459958268823379	0.000585167787834744	0.015717493480623	37	CBFB,H2AC19,H2AJ,H2AX,H2BC11,H2BC4,ITCH,LMO1,LMO2,PSMA1,PSMA5,PSMB1,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB7,PSMC1,PSMC3,PSMC4,PSMC5,PSMC6,PSMD11,PSMD13,PSMD14,PSMD2,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSMD9,PSME3,SPI1,TCF3,UBA52
WP_CHEMOKINE_SIGNALING_PATHWAY	139	Cases	100	0.435326786784745	0.00058604950318864	0.0157674139376806	53	ADCY8,ARRB2,BCAR1,CCL5,CCR1,CCR10,CCR7,CDC42,CHUK,CRKL,CXCL5,CXCR2,CXCR4,FGR,GNB2,GNB3,GNG12,GNG5,GRK2,GRK4,GRK6,HCK,HRAS,IKBKG,ITK,JAK2,JAK3,KRAS,LYN,MAP2K1,MAPK1,NCF1,NFKB1,NFKBIB,PARD3,PF4,PIK3R2,PIK3R5,PLCB2,PPBP,PREX1,PRKCB,PRKCD,PRKCZ,PTK2B,RAC1,RAC2,RAF1,RELA,SHC2,TIAM2,VAV3,WAS
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	176	Cases	100	0.4117993433861	0.00061170678145688	0.0161234231942523	52	ANAPC15,CDC26,CDC27,CENPN,CENPP,CLIP1,DYNC1LI1,MAD1L1,MAPRE1,MIS12,NUDC,NUP85,PPP2CA,PPP2CB,PPP2R5A,PPP2R5B,PPP2R5D,PSMA1,PSMA5,PSMB1,PSMB2,PSMB3,PSMB4,PSMB6,PSMB7,PSMC1,PSMC3,PSMC4,PSMC5,PSMC6,PSMD11,PSMD13,PSMD14,PSMD2,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSMD9,PSME3,RANBP2,RANGAP1,SEC13,TUBA4A,TUBA8,TUBB1,TUBB2A,TUBB4A,TUBB4B,UBA52,UBE2S
REACTOME_CYTOPROTECTION_BY_HMOX1	121	Cases	100	0.449556046627073	0.000639716179632495	0.016657525204297	48	ALB,BACH1,BLVRA,CARM1,CSNK2B,HBA1,HBA2,HBB,HDAC3,HM13,KEAP1,MAFK,NFE2L2,NLRP3,PRKCD,PSMA1,PSMA5,PSMB1,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB7,PSMC1,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD11,PSMD13,PSMD14,PSMD2,PSMD3,PSMD4,PSMD5,PSMD6,PSMD7,PSMD8,PSMD9,PSME3,RBX1,RXRA,SCO2,SMARCD3,TBL1XR1,UBA52
REACTOME_MAPK6_MAPK4_SIGNALING	86	Cases	100	0.487883019777723	0.000675665009934109	0.0173718356910383	30	CDC42EP2,CDC42EP3,CDC42EP5,HSPB1,MYC,PSMA1,PSMA5,PSMB1,PSMB2,PSMB3,PSMB4,PSMB6,PSMB7,PSMC1,PSMC3,PSMC4,PSMC5,PSMC6,PSMD11,PSMD13,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSMD9,PSME3,RAC1,UBA52
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	71	Cases	100	0.511533487888915	0.000724083388540711	0.018115745682747	30	ANAPC15,CDC26,CDC27,PSMA1,PSMA5,PSMB1,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB7,PSMC1,PSMC3,PSMC4,PSMC5,PSMC6,PSMD11,PSMD13,PSMD14,PSMD2,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSMD9,PSME3,UBA52,UBE2S
REACTOME_HIV_LIFE_CYCLE	147	Cases	100	0.425823753263989	0.000774033198751746	0.0191984734099423	51	CHMP2A,CHMP2B,CHMP4B,CHMP5,CHMP6,CTDP1,CXCR4,ELL,ELOB,ELOC,ERCC2,FEN1,FURIN,GTF2B,GTF2E2,HMGA1,KPNA1,LIG4,NELFE,NMT1,NMT2,NUP153,NUP188,NUP50,NUP62,NUP85,NUP88,NUP93,POLR2B,POLR2C,POLR2L,RAE1,RAN,RANBP2,RANGAP1,RCC1,SEC13,SSRP1,TAF10,TAF11,TAF7,TAF9B,UBA52,UBAP1,VPS37A,VPS37C,VPS4A,VTA1,XRCC4,XRCC5,XRCC6
WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY	42	Cases	100	0.585076242746995	0.000798560966441659	0.0194972874888773	22	CASP3,CASP7,CCL2,CCL5,CHUK,FADD,GSK3B,IKBKB,IL6,MAP3K14,MAP3K7,MAPK1,MAPK3,MMP9,NFKB1,NFKBIB,RAC1,RAF1,RELA,RELB,TNFRSF12A,TRAF3
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	130	Cases	100	0.437653335146928	0.000803066956103478	0.0196449597557548	45	AHCYL1,CHUK,GRAP2,HRAS,IKBKG,ITK,KRAS,LYN,MAP3K7,MAPK1,NFATC1,NFKB1,PIK3R2,PSMA1,PSMA5,PSMB1,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB7,PSMC1,PSMC3,PSMC4,PSMC5,PSMC6,PSMD11,PSMD13,PSMD14,PSMD2,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSMD9,PSME3,RAC1,RASGRP4,RELA,UBA52,UBE2D2,UBE2N,VAV3
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	69	Cases	100	0.512675016620371	0.000816137023765851	0.0198467896959347	22	ANKLE2,CC2D1B,CHMP2A,CHMP2B,CHMP4B,CHMP6,NUP188,NUP62,NUP85,NUP93,PPP2CA,RAN,RANGAP1,RCC1,SEC13,TUBA4A,TUBA8,TUBB1,TUBB2A,TUBB4A,TUBB4B,VPS4A
REACTOME_DEFECTIVE_CSF2RB_CAUSES_SMDP5	3	Cases	99.4	0.973856440315216	0.000978766964406007	0.0230053455157316	2	CSF2RB,SFTPD
WP_STRUCTURAL_PATHWAY_OF_INTERLEUKIN_1_IL1	48	Cases	99.6	0.559729454832383	0.000993520440678835	0.023150798051578	21	CHUK,EIF4E,IL1R1,IL1RAP,IRAK1,IRF7,MAP2K1,MAP2K2,MAP2K3,MAP3K14,MAP3K3,MAP3K7,MAP3K8,MAPK1,MAPKAPK2,MYC,MYD88,NFKB1,NFKBIB,RELA,TANK
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	63	Cases	99.8	0.519137634466106	0.0011009190134173	0.0250601824399952	26	ADAM17,ATP6V0A2,ATP6V0B,ATP6V0C,ATP6V0D1,ATP6V0E1,ATP6V0E2,ATP6V1E1,ATP6V1E2,ATP6V1G1,CASP3,CCL5,CDC42,CHUK,CXCL1,CXCL8,CXCR1,CXCR2,HBEGF,IKBKG,LYN,MAP3K14,NFKB1,PTPN11,RAC1,RELA
WP_IL18_SIGNALING_PATHWAY	243	Cases	99.3	0.375432411092945	0.00115507013626666	0.0259066141952027	70	ABCF1,ALS2,ANP32A,APBA2,ARF6,ARFGAP2,BAD,BCL2L1,BIN1,CASP3,CCL2,CCL5,CENPB,CHUK,CXCL2,CXCL8,DES,ELAVL1,FADD,FBXW7,HDGF,HPS1,HSPB1,HSPB8,IL18,IL18RAP,IL1B,IRAK1,IRF1,ITGA2B,KRT31,LCK,LMNB2,LRRFIP1,LTB,MAP3K7,MAPK1,MEF2A,MMP9,MYD88,MYH6,NCF1,NFKB1,NFKBIE,NFKBIZ,NR0B2,NR4A1,PIGT,PKN1,PPP1R13L,PRCC,PRKCB,PRKCD,RAE1,RANGAP1,RELA,RFX5,RGS16,S1PR4,SDC4,STK40,TBX21,TNFAIP3,TNFRSF1A,UCK1,UGGT1,USP5,ZBTB7A,ZC3H12A,ZNF219
REACTOME_DNA_REPLICATION_PRE_INITIATION	83	Cases	99.1	0.48213652343594	0.00115587751724212	0.026100516041833	36	E2F1,E2F2,E2F3,MCM10,POLE2,POLE3,POLE4,PSMA1,PSMA5,PSMB1,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB7,PSMC1,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD11,PSMD13,PSMD14,PSMD2,PSMD3,PSMD4,PSMD5,PSMD6,PSMD7,PSMD8,PSMD9,PSME3,RPA3,UBA52
BIOCARTA_PROTEASOME_PATHWAY	19	Cases	99.1	0.706258987928919	0.00119761383176868	0.0267797175285086	12	PSMA1,PSMA5,PSMB1,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB7,RPN1,RPN2,UBE2A
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	93	Cases	98.3	0.467313923809662	0.001235269465742	0.0274375592493696	29	ATF1,CHUK,DUSP3,DUSP4,IKBKG,IRAK1,IRF7,MAP2K3,MAP3K7,MAP3K8,MAPK1,MAPKAPK2,MEF2A,MEF2C,MYD88,NFKB1,NFKBIB,NKIRAS2,NOD2,PELI3,PPP2CA,PPP2CB,PPP2R5D,RELA,RIPK2,TICAM1,TNIP2,UBA52,UBE2N
PID_CD8_TCR_DOWNSTREAM_PATHWAY	49	Cases	98.1	0.550908853704598	0.00129855884808561	0.028488481849944	27	BRAF,CD247,CD3D,CD3E,CD3G,CD8A,FASLG,FOSL1,GZMB,HLA-A,HRAS,IFNAR2,IL2RB,IL2RG,JUNB,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,NFATC1,NRAS,PPP3CB,PRF1,PRKCA,PRKCB,RAF1
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	97	Cases	98.2	0.461236358455576	0.00130732036500814	0.0284932859467106	31	ABCA3,ABCC3,ABCD1,ABCF1,ERLEC1,PSMA1,PSMA5,PSMB1,PSMB2,PSMB3,PSMB4,PSMB6,PSMB7,PSMC1,PSMC3,PSMC4,PSMC5,PSMC6,PSMD11,PSMD13,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSMD9,PSME3,SEL1L,UBA52,VCP
REACTOME_HEDGEHOG_OFF_STATE	109	Cases	96	0.447332254007809	0.00134619645187624	0.0291129414717537	32	ADCY8,PRKAR1B,PSMA1,PSMA5,PSMB1,PSMB2,PSMB3,PSMB4,PSMB6,PSMB7,PSMC1,PSMC3,PSMC4,PSMC5,PSMC6,PSMD11,PSMD13,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSMD9,PSME3,RBX1,TUBA4A,TUBB1,TUBB2A,TUBB4A,TUBB4B,UBA52
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	202	Cases	97.1	0.387977044087043	0.00137058275871055	0.0295258717527945	48	AXIN1,AXIN2,CSNK1G2,CSNK2B,DKK1,FZD8,H2AC19,H2AJ,H2AX,H2BC11,LEF1,MYC,PPP2CA,PPP2CB,PPP2R5A,PPP2R5B,PPP2R5D,PSMA1,PSMA5,PSMB1,PSMB2,PSMB3,PSMB4,PSMB6,PSMB7,PSMC1,PSMC3,PSMC4,PSMC5,PSMC6,PSMD11,PSMD13,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSMD9,PSME3,RBX1,RNF146,RSPO3,TCF7,TLE3,UBA52,YWHAZ,ZNRF3
PID_AVB3_OPN_PATHWAY	31	Cases	94	0.617416273813477	0.00150481052841374	0.0316384209882574	13	BCAR1,CDC42,CHUK,MAP3K14,MAPK1,MMP9,NFKB1,PIP5K1A,PTK2B,RAC1,RELA,RHOA,VAV3
REACTOME_APOPTOSIS	173	Cases	92.1	0.399852140056251	0.00149794581365408	0.0317114106144264	46	AVEN,BAD,BCL2L1,CASP7,DAPK3,E2F1,FADD,GZMB,H1-0,H1-4,KPNA1,MAPK1,NMT1,PRKCD,PSMA1,PSMA5,PSMB1,PSMB2,PSMB3,PSMB4,PSMB6,PSMB7,PSMC1,PSMC3,PSMC4,PSMC5,PSMC6,PSMD11,PSMD13,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSMD9,PSME3,TICAM1,TJP2,TNFRSF10B,TP53BP2,TP63,UBA52,YWHAH,YWHAQ,YWHAZ
PID_P75_NTR_PATHWAY	63	Cases	90.8	0.511157746531903	0.001560941638047	0.0324606583501532	26	ADAM17,APH1A,ARHGDIA,BAD,CASP3,CHUK,E2F1,FURIN,IKBKG,IRAK1,MAGEH1,MMP3,MYD88,NGF,NSMCE3,PRDM4,PRKCZ,PSENEN,RAC1,RHOA,RHOC,RIPK2,RTN4R,SORT1,SQSTM1,TP53
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	231	Cases	93.5	0.375837665566498	0.00153031939496365	0.0324836323086652	87	ABCC4,ABHD12,ACTN2,ADRA2C,ALB,ARRB2,BCAR1,CALU,CD63,CD9,CDC37L1,CDC42,CTSW,DGKD,DGKG,EGF,ENDOD1,F13A1,F2R,F2RL2,F2RL3,F5,FERMT3,GNA11,GNA13,GNA14,GNB2,GNB3,GNG12,GNG5,GRB2,GTPBP2,HABP4,HSPA5,IGF2,ISLR,ITGA2B,ITIH4,LAT,LCK,LEFTY2,LHFPL2,LYN,MAGED2,MANF,MAPK1,MAPK3,MPIG6B,OLA1,PDGFA,PDPN,PF4,PFN1,PHACTR2,PIK3R2,PIK3R5,PIK3R6,PPBP,PRKCA,PRKCB,PRKCD,PRKCZ,PTPN1,PTPN11,PTPN6,QSOX1,RAB27B,RAC1,RAC2,RAF1,RHOA,RHOG,SELP,SERPINA1,SERPINE1,SOD1,SRGN,STX4,STXBP2,TAGLN2,TGFB2,TGFB3,TUBA4A,VAV3,VTI1B,WDR1,YWHAZ
REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE	96	Cases	85.3	0.458150028992208	0.00160545388640437	0.0333388006622457	32	ATF1,CHUK,DUSP3,DUSP4,FADD,IKBKG,IRAK1,IRF7,MAP2K3,MAP3K7,MAP3K8,MAPK1,MAPKAPK2,MEF2A,MEF2C,NFKB1,NFKBIB,NKIRAS2,NOD2,PPP2CA,PPP2CB,PPP2R5D,PTPN11,RELA,RIPK2,TANK,TICAM1,TNIP2,TRAF3,UBA52,UBE2D2,UBE2N
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS	66	Cases	84.4	0.502895522794071	0.00164840520444162	0.0340291256725875	31	CCNE1,PCBP4,PSMA1,PSMA5,PSMB1,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB7,PSMC1,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD11,PSMD13,PSMD14,PSMD2,PSMD3,PSMD4,PSMD5,PSMD6,PSMD7,PSMD8,PSMD9,PSME3,TP53,UBA52
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	44	Controls	100	-0.737508611897119	1.66388101514973e-09	8.2584037112894e-07	22	ABAT,ACAA2,ACAT1,ALDH2,ALDH6A1,BCAT1,BCAT2,BCKDHB,DBT,DLD,EHHADH,HIBADH,HIBCH,HMGCL,IVD,MCCC1,MCCC2,MCEE,MMUT,OXCT1,PCCA,PCCB
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	102	Controls	100	-0.580584513552113	2.6799639416227e-09	1.10274709779112e-06	62	ATP5F1A,ATP5F1B,ATP5MC1,ATP5MC2,ATP5MC3,ATP5ME,ATP5MF,ATP5MG,ATP5PB,ATP5PD,ATP5PF,ATP5PO,COX6A1,COX6A2,COX6B1,COX6C,COX7A1,COX7B,COX7C,MT-CO1,MT-CO3,MT-ND1,MT-ND3,MT-ND6,NDUFA1,NDUFA10,NDUFA3,NDUFA5,NDUFA6,NDUFA8,NDUFA9,NDUFAB1,NDUFB1,NDUFB2,NDUFB3,NDUFB5,NDUFB8,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS5,NDUFS7,NDUFS8,NDUFV1,NDUFV2,SCO1,SDHA,SDHB,SDHC,SDHD,SLC25A27,SLC25A4,SLC25A6,UQCR10,UQCR11,UQCRB,UQCRC1,UQCRC2,UQCRFS1,UQCRH,UQCRQ
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	173	Controls	100	-0.494068263388671	3.50819592064279e-09	1.34355367929437e-06	94	ACO2,ATP5F1A,ATP5F1B,ATP5MC1,ATP5MC2,ATP5MC3,ATP5ME,ATP5MF,ATP5MG,ATP5PB,ATP5PD,ATP5PF,ATP5PO,COA1,COQ10A,COX18,COX19,COX20,COX6A1,COX6B1,COX6C,COX7B,COX7C,CS,CYC1,CYCS,D2HGDH,DLAT,DLD,DLST,ETFA,ETFB,ETFDH,FH,L2HGDH,LDHB,LRPPRC,MPC1,MT-CO1,MT-CO3,MT-ND1,MT-ND3,MT-ND6,NDUFA1,NDUFA10,NDUFA3,NDUFA5,NDUFA6,NDUFA8,NDUFA9,NDUFAB1,NDUFAF1,NDUFAF4,NDUFAF7,NDUFB1,NDUFB2,NDUFB3,NDUFB5,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS5,NDUFS7,NDUFV1,NDUFV2,NNT,OGDH,PDHA1,PDK4,PDP1,PDP2,PDPR,SCO1,SDHA,SDHB,SDHC,SDHD,SLC16A1,SLC25A27,SUCLA2,SUCLG1,SUCLG2,TACO1,TIMMDC1,TMEM186,UQCR10,UQCR11,UQCRB,UQCRC1,UQCRC2,UQCRFS1,UQCRH,UQCRQ
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	125	Controls	100	-0.511599069299711	1.28402523208071e-07	2.82342459028938e-05	73	ATP5F1A,ATP5F1B,ATP5MC1,ATP5MC2,ATP5MC3,ATP5ME,ATP5MF,ATP5MG,ATP5PB,ATP5PD,ATP5PF,ATP5PO,COA1,COQ10A,COX18,COX19,COX20,COX6A1,COX6B1,COX6C,COX7B,COX7C,CYC1,CYCS,ETFA,ETFB,ETFDH,LRPPRC,MT-CO1,MT-CO3,MT-ND1,MT-ND3,MT-ND6,NDUFA1,NDUFA10,NDUFA3,NDUFA5,NDUFA6,NDUFA8,NDUFA9,NDUFAB1,NDUFAF1,NDUFAF4,NDUFAF7,NDUFB1,NDUFB2,NDUFB3,NDUFB5,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS5,NDUFS7,NDUFV1,NDUFV2,SCO1,SDHA,SDHB,SDHC,SDHD,SLC25A27,TACO1,TIMMDC1,TMEM186,UQCR10,UQCR11,UQCRB,UQCRC1,UQCRC2,UQCRFS1,UQCRH,UQCRQ
KEGG_PARKINSONS_DISEASE	119	Controls	100	-0.504489739861562	5.57197822801996e-07	8.91180909728636e-05	69	APAF1,ATP5F1A,ATP5F1B,ATP5MC1,ATP5MC2,ATP5MC3,ATP5PB,ATP5PD,ATP5PF,ATP5PO,CASP9,COX6A1,COX6A2,COX6B1,COX6C,COX7A1,COX7B,COX7C,CYC1,CYCS,LRRK2,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND3,MT-ND6,NDUFA1,NDUFA10,NDUFA3,NDUFA5,NDUFA6,NDUFA8,NDUFA9,NDUFAB1,NDUFB1,NDUFB2,NDUFB3,NDUFB5,NDUFB8,NDUFC1,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS5,NDUFS7,NDUFS8,NDUFV1,NDUFV2,SDHA,SDHB,SDHC,SDHD,SLC25A4,SLC25A6,UBA1,UBA7,UBE2G2,UQCR10,UQCR11,UQCRB,UQCRC1,UQCRC2,UQCRFS1,UQCRH,UQCRQ,VDAC2,VDAC3
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	1266	Controls	100	-0.271966723581957	2.33193613638383e-06	0.000251195582740278	241	ABCA6,AGO3,ATAD2,ATF2,ATM,ATXN3,BGLAP,CASP2,CCNA2,CCND1,CCNG1,CDC16,CDC23,CDK9,CDKN1B,CITED2,CNOT6,CNOT8,COX18,COX20,COX6B1,COX7B,CREB1,CSNK2A1,CSTF3,CTSL,DDIT4,EED,EPC1,ESR1,FAS,GLS2,GPAM,GTF2F2,GTF2H3,H3C6,H4C11,H4C5,HDAC1,HDAC6,HSPD1,ING5,INTS2,INTS3,INTS8,JUN,KAT2A,KAT2B,KLF4,KMT2A,KRBOX4,LIFR,MAGOHB,MAP2K6,MAX,MED20,MED23,MET,MGA,MLLT3,NELFCD,NOTCH4,NR1D1,NR1D2,NR3C2,PAPOLA,PAX5,PGR,PHC3,PPARA,PRELID3A,PRKAG2,PSME2,PTPN4,RAD50,RAD9A,RARB,RARG,RBL2,RBM14,RMI1,RORA,RORB,RPAP2,SESN1,SETD9,SKP2,SLC38A9,SNAPC3,SRSF1,TAF2,TAF5,TAL1,TEAD2,TFDP2,THOC1,TNRC6B,TP53INP1,TSC1,TTC5,TXNIP,UBC,UBE2D1,UPF3B,WDR33,ZFP14,ZFP2,ZFP28,ZFP37,ZFP90,ZKSCAN3,ZKSCAN7,ZNF112,ZNF135,ZNF136,ZNF138,ZNF14,ZNF140,ZNF141,ZNF154,ZNF169,ZNF17,ZNF175,ZNF19,ZNF2,ZNF208,ZNF214,ZNF221,ZNF224,ZNF226,ZNF233,ZNF234,ZNF235,ZNF248,ZNF253,ZNF254,ZNF26,ZNF266,ZNF285,ZNF286A,ZNF287,ZNF300,ZNF311,ZNF347,ZNF350,ZNF354C,ZNF37A,ZNF382,ZNF383,ZNF417,ZNF426,ZNF431,ZNF439,ZNF440,ZNF441,ZNF443,ZNF445,ZNF454,ZNF461,ZNF468,ZNF470,ZNF471,ZNF473,ZNF480,ZNF483,ZNF484,ZNF485,ZNF490,ZNF492,ZNF493,ZNF506,ZNF510,ZNF514,ZNF519,ZNF521,ZNF528,ZNF529,ZNF544,ZNF546,ZNF549,ZNF550,ZNF551,ZNF554,ZNF555,ZNF556,ZNF558,ZNF559,ZNF561,ZNF562,ZNF563,ZNF566,ZNF567,ZNF568,ZNF570,ZNF571,ZNF573,ZNF577,ZNF585A,ZNF585B,ZNF587,ZNF595,ZNF605,ZNF606,ZNF607,ZNF611,ZNF615,ZNF616,ZNF619,ZNF621,ZNF624,ZNF625,ZNF658,ZNF660,ZNF662,ZNF667,ZNF676,ZNF678,ZNF680,ZNF692,ZNF696,ZNF699,ZNF700,ZNF701,ZNF708,ZNF709,ZNF711,ZNF717,ZNF718,ZNF720,ZNF721,ZNF724,ZNF736,ZNF740,ZNF75A,ZNF761,ZNF772,ZNF785,ZNF790,ZNF793,ZNF875,ZNF99
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	103	Controls	100	-0.507285525124861	2.91320666991124e-06	0.000290579930711223	60	COA1,COQ10A,COX18,COX19,COX20,COX6A1,COX6B1,COX6C,COX7B,COX7C,CYC1,CYCS,ETFA,ETFB,ETFDH,LRPPRC,MT-CO1,MT-CO3,MT-ND1,MT-ND3,MT-ND6,NDUFA1,NDUFA10,NDUFA3,NDUFA5,NDUFA6,NDUFA8,NDUFA9,NDUFAB1,NDUFAF1,NDUFAF4,NDUFAF7,NDUFB1,NDUFB2,NDUFB3,NDUFB5,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS5,NDUFS7,NDUFV1,NDUFV2,SCO1,SDHA,SDHB,SDHC,SDHD,TACO1,TIMMDC1,TMEM186,UQCR10,UQCR11,UQCRB,UQCRC1,UQCRC2,UQCRFS1,UQCRH,UQCRQ
WP_OXIDATIVE_PHOSPHORYLATION	60	Controls	100	-0.570529331688626	1.6580052480434e-05	0.00111282216109642	32	ATP5F1A,ATP5F1B,ATP5MC1,ATP5MC2,ATP5ME,ATP5MF,ATP5MG,ATP5PB,ATP5PD,ATP5PF,ATP5PO,ATP6AP2,MT-ND3,MT-ND6,NDUFA10,NDUFA3,NDUFA5,NDUFA6,NDUFA8,NDUFA9,NDUFAB1,NDUFB1,NDUFB2,NDUFB5,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS5,NDUFS7,NDUFV1,NDUFV2
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM	20	Controls	100	-0.764253536413726	2.51762937467739e-05	0.00153108721842014	11	ABCD4,CUBN,MCCC1,MCCC2,MMAA,MMACHC,MMUT,MTR,PC,PCCA,PCCB
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	21	Controls	100	-0.750183492271233	3.41728619098908e-05	0.00194021102171053	12	ACAT1,ALDH6A1,BCAT2,BCKDHB,DBT,DLD,HIBADH,HIBCH,IVD,MCCC1,MCCC2,PPM1K
KEGG_CITRATE_CYCLE_TCA_CYCLE	29	Controls	100	-0.674063109695861	8.47924565145463e-05	0.00390729487249312	22	ACO1,ACO2,CS,DLAT,DLD,DLST,FH,IDH1,IDH3A,MDH1,OGDH,OGDHL,PC,PDHA1,PDHB,SDHA,SDHB,SDHC,SDHD,SUCLA2,SUCLG1,SUCLG2
KEGG_PROPANOATE_METABOLISM	30	Controls	100	-0.647964874466601	0.000209703360674733	0.00787378936230563	18	ABAT,ACACB,ACAT1,ALDH2,ALDH6A1,ALDH7A1,ECHS1,EHHADH,HIBCH,LDHB,MCEE,MLYCD,MMUT,PCCA,PCCB,SUCLA2,SUCLG1,SUCLG2
REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION	25	Controls	100	-0.679351101932404	0.000236009953866843	0.00852192831387334	12	AMT,BCKDHB,DBT,DHTKD1,DLAT,DLD,DLST,GNMT,LIAS,LIPT1,NDUFAB1,PDHA1
